InvoiceNo,CustomerID,InvoiceDate,month,weekday,hour,Country,quantity,order_value
78539313,14220.0,"2018-12-16 18:18:00",12,6,18,DE,134,6992.98
78539408,12720.0,"2018-12-17 12:56:00",12,0,12,UK,221,19310.39
78539490,17069.0,"2018-12-20 10:00:00",12,3,10,DE,129,7925.14
78540524,16735.0,"2019-01-09 12:53:00",1,2,12,DE,385,32164.25
78540604,15326.0,"2019-01-10 11:38:00",1,3,11,DE,386,26305.68
78540946,12359.0,"2019-01-12 12:43:00",1,5,12,Cyprus,144,9418.89
78541272,13527.0,"2019-01-17 11:17:00",1,3,11,DE,31,2265.14
78542384,15827.0,"2019-01-27 14:31:00",1,6,14,DE,95,6381.33
78542425,12574.0,"2019-01-28 09:20:00",1,0,9,France,59,1720.46
78542470,14133.0,"2019-01-28 11:27:00",1,0,11,DE,152,14324.93
78542888,15687.0,"2019-02-01 13:15:00",2,4,13,DE,132,11657.53
78546367,15513.0,"2019-03-11 11:38:00",3,0,11,DE,504,80331.73
78548521,17735.0,"2019-03-31 16:41:00",3,6,16,DE,626,72438.66
78549743,16186.0,"2019-04-12 10:05:00",4,4,10,DE,428,28183.77
78551852,14948.0,"2019-05-04 14:52:00",5,5,14,DE,72,5216.12
78553220,13319.0,"2019-05-16 09:57:00",5,3,9,DE,292,30884.43
78555604,16612.0,"2019-06-06 11:37:00",6,3,11,DE,197,16417.98
78554854,16369.0,"2019-05-27 09:39:00",5,0,9,DE,199,14962.25
78557113,16266.0,"2019-06-16 16:39:00",6,6,16,DE,36,496.04
78558564,14057.0,"2019-06-30 13:45:00",6,6,13,DE,309,35027.38
78536373,17850.0,"2018-12-01 09:02:00",12,5,9,DE,88,7723.44
78536375,17850.0,"2018-12-01 09:32:00",12,5,9,DE,88,7723.44
78536396,17850.0,"2018-12-01 10:51:00",12,5,10,DE,102,7935.30
78536406,17850.0,"2018-12-01 11:33:00",12,5,11,DE,96,8819.24
78536600,17850.0,"2018-12-02 08:32:00",12,6,8,DE,56,4555.92
78536609,17850.0,"2018-12-02 09:41:00",12,6,9,DE,88,7773.60
78536612,17850.0,"2018-12-02 09:44:00",12,6,9,DE,82,7425.66
78536628,17850.0,"2018-12-02 10:54:00",12,6,10,DE,86,7743.62
78536630,17850.0,"2018-12-02 10:56:00",12,6,10,DE,88,7773.60
78536685,17850.0,"2018-12-02 12:23:00",12,6,12,DE,108,11376.56
78536690,17850.0,"2018-12-02 12:25:00",12,6,12,DE,92,8053.56
78536750,17850.0,"2018-12-02 14:04:00",12,6,14,DE,118,11404.46
78536752,17850.0,"2018-12-02 14:06:00",12,6,14,DE,104,8197.44
78536787,17850.0,"2018-12-02 15:24:00",12,6,15,DE,76,7561.40
78536790,17850.0,"2018-12-02 15:26:00",12,6,15,DE,141,14356.23
78536837,14395.0,"2018-12-02 18:15:00",12,6,18,DE,174,31651.58
78537210,15953.0,"2018-12-05 15:15:00",12,2,15,DE,101,21754.05
78537759,13126.0,"2018-12-08 11:42:00",12,5,11,DE,108,14161.96
78538252,16019.0,"2018-12-10 12:29:00",12,0,12,DE,60,17067.48
78538371,15570.0,"2018-12-12 11:07:00",12,2,11,DE,197,8616.13
78539421,14016.0,"2018-12-17 14:21:00",12,0,14,Ireland,374,30998.01
78539826,15044.0,"2018-12-22 12:39:00",12,5,12,DE,167,16830.13
78539835,16477.0,"2018-12-22 13:39:00",12,5,13,DE,193,28579.09
78540489,13593.0,"2019-01-07 16:32:00",1,0,16,DE,197,19969.56
78540561,13004.0,"2019-01-10 10:32:00",1,3,10,DE,260,11743.11
78540834,14733.0,"2019-01-11 14:50:00",1,4,14,DE,624,42311.30
78541838,12916.0,"2019-01-23 10:43:00",1,2,10,DE,325,39216.80
78542609,13161.0,"2019-01-30 14:03:00",1,2,14,DE,29,5250.80
78543285,14600.0,"2019-02-07 09:48:00",2,3,9,DE,125,8290.00
78543990,15122.0,"2019-02-15 09:59:00",2,4,9,DE,236,40407.54
78544044,14659.0,"2019-02-15 12:05:00",2,4,12,DE,44,5115.57
78544056,13004.0,"2019-02-15 12:48:00",2,4,12,DE,202,20486.60
78544648,15722.0,"2019-02-22 12:24:00",2,4,12,DE,112,6005.03
78544924,13851.0,"2019-02-24 17:18:00",2,6,17,DE,150,18333.56
78544937,12839.0,"2019-02-25 10:09:00",2,0,10,DE,212,11981.14
78545015,13742.0,"2019-02-25 13:40:00",2,0,13,DE,51,5764.47
78545043,16407.0,"2019-02-27 11:05:00",2,2,11,DE,79,4723.41
78545045,15708.0,"2019-02-27 11:40:00",2,2,11,DE,256,14955.78
78545164,16458.0,"2019-02-28 13:40:00",2,3,13,DE,98,13608.68
78545309,13884.0,"2019-03-01 13:40:00",3,4,13,DE,49,9187.99
78545430,15636.0,"2019-03-02 14:50:00",3,5,14,DE,82,12686.92
78545686,18211.0,"2019-03-06 12:09:00",3,2,12,DE,56,3470.44
78545706,12712.0,"2019-03-07 09:10:00",3,3,9,UK,90,9680.16
78546031,13267.0,"2019-03-09 09:11:00",3,5,9,DE,90,6663.18
78546243,15308.0,"2019-03-10 13:08:00",3,6,13,DE,175,5506.74
78546275,13126.0,"2019-03-10 15:06:00",3,6,15,DE,246,30407.54
78546440,16871.0,"2019-03-14 10:31:00",3,3,10,DE,250,23643.64
78547416,15410.0,"2019-03-23 10:15:00",3,5,10,DE,104,6228.82
78547870,13668.0,"2019-03-27 14:18:00",3,2,14,DE,75,3549.96
78547880,15426.0,"2019-03-27 16:05:00",3,2,16,DE,106,15214.95
78547900,13649.0,"2019-03-28 11:51:00",3,3,11,DE,72,5357.32
78548005,14128.0,"2019-03-29 10:49:00",3,4,10,DE,269,27268.19
78548650,14852.0,"2019-04-01 13:22:00",4,0,13,DE,368,19544.26
78549188,13731.0,"2019-04-07 10:10:00",4,6,10,DE,166,19553.06
78549318,13911.0,"2019-04-08 10:01:00",4,0,10,DE,105,7012.37
78549321,14243.0,"2019-04-08 10:19:00",4,0,10,DE,237,7241.11
78549522,16873.0,"2019-04-08 15:34:00",4,0,15,DE,341,19374.55
78549563,14030.0,"2019-04-10 14:02:00",4,2,14,DE,80,5853.39
78549691,13549.0,"2019-04-11 13:42:00",4,3,13,DE,134,14012.84
78550158,13989.0,"2019-04-14 15:39:00",4,6,15,DE,869,52399.12
78550255,13468.0,"2019-04-15 11:47:00",4,0,11,DE,66,7622.52
78550351,15491.0,"2019-04-18 10:20:00",4,3,10,DE,160,6563.78
78550446,13871.0,"2019-04-18 12:36:00",4,3,12,DE,226,20978.09
78550912,13267.0,"2019-04-21 13:17:00",4,6,13,DE,111,8785.55
78551428,13499.0,"2019-04-28 14:59:00",4,6,14,DE,144,8325.00
78551656,14911.0,"2019-05-03 12:10:00",5,4,12,Ireland,297,17266.55
78551811,15039.0,"2019-05-04 11:37:00",5,5,11,DE,249,38351.70
78552005,15491.0,"2019-05-05 16:34:00",5,6,16,DE,376,35117.44
78552192,15258.0,"2019-05-06 14:16:00",5,0,14,DE,78,6177.20
78552281,15704.0,"2019-05-08 12:42:00",5,2,12,DE,407,36654.50
78552320,13985.0,"2019-05-09 08:26:00",5,3,8,DE,124,21171.12
78552321,17049.0,"2019-05-09 09:15:00",5,3,9,DE,194,14391.98
78552457,16477.0,"2019-05-09 14:40:00",5,3,14,DE,217,12039.17
78552694,12749.0,"2019-05-10 15:25:00",5,4,15,DE,262,22970.86
78552825,15296.0,"2019-05-11 13:18:00",5,5,13,DE,362,16450.12
78553042,15845.0,"2019-05-13 09:01:00",5,0,9,DE,128,12256.14
78553363,13650.0,"2019-05-16 14:19:00",5,3,14,DE,150,20264.88
78553675,13719.0,"2019-05-18 12:52:00",5,5,12,DE,108,9355.44
78553765,17245.0,"2019-05-19 10:43:00",5,6,10,DE,75,1665.87
78554066,12916.0,"2019-05-22 10:40:00",5,2,10,DE,251,22970.62
78554110,13468.0,"2019-05-22 14:35:00",5,2,14,DE,32,4070.36
78554158,15563.0,"2019-05-23 11:44:00",5,3,11,DE,427,44882.70
78554998,15925.0,"2019-05-29 15:35:00",5,2,15,DE,93,10316.96
78555551,14696.0,"2019-06-05 13:32:00",6,2,13,DE,185,12417.25
78555554,13742.0,"2019-06-05 13:46:00",6,2,13,DE,54,2551.10
78555556,15704.0,"2019-06-05 14:04:00",6,2,14,DE,255,35733.45
78556040,14622.0,"2019-06-08 12:42:00",6,5,12,DE,146,15310.47
78556187,15296.0,"2019-06-09 11:49:00",6,6,11,DE,98,6008.23
78556290,17088.0,"2019-06-10 09:23:00",6,0,9,DE,170,36501.36
78556494,17802.0,"2019-06-12 14:57:00",6,2,14,DE,332,32877.21
78556954,15585.0,"2019-06-16 08:38:00",6,6,8,DE,320,15651.61
78557040,14243.0,"2019-06-16 14:22:00",6,6,14,DE,99,8919.90
78557041,13575.0,"2019-06-16 14:24:00",6,6,14,DE,33,3092.38
78557772,16458.0,"2019-06-22 14:47:00",6,5,14,DE,156,18685.88
78557933,13014.0,"2019-06-23 15:07:00",6,6,15,DE,133,16423.88
78558038,18219.0,"2019-06-24 12:43:00",6,0,12,DE,88,11666.41
78558383,18075.0,"2019-06-29 08:58:00",6,5,8,DE,147,10993.23
78558462,13982.0,"2019-06-29 15:11:00",6,5,15,DE,271,60865.37
78558902,13001.0,"2019-07-04 16:08:00",7,3,16,DE,395,41302.81
78559836,13911.0,"2019-07-13 10:09:00",7,5,10,DE,294,28052.19
78560410,17213.0,"2019-07-18 14:28:00",7,3,14,DE,285,20531.02
78560642,17866.0,"2019-07-20 11:07:00",7,5,11,DE,174,8389.58
78560715,13549.0,"2019-07-20 13:21:00",7,5,13,DE,47,3284.36
78560928,14852.0,"2019-07-22 10:00:00",7,0,10,DE,266,27548.76
78561024,12916.0,"2019-07-24 10:35:00",7,2,10,DE,263,54960.76
78561881,16477.0,"2019-07-31 12:47:00",7,2,12,DE,229,20678.01
78562033,15410.0,"2019-08-02 08:49:00",8,4,8,DE,142,6396.06
78562205,18055.0,"2019-08-03 12:55:00",8,5,12,DE,113,9130.61
78562381,16873.0,"2019-08-04 15:33:00",8,6,15,DE,456,31120.68
78562716,14257.0,"2019-08-08 15:35:00",8,3,15,DE,628,60800.82
78562852,13050.0,"2019-08-10 10:12:00",8,5,10,DE,217,16992.10
78563019,17340.0,"2019-08-11 12:58:00",8,6,12,DE,344,18608.20
78563196,14406.0,"2019-08-12 16:54:00",8,0,16,DE,77,4678.05
78563920,16407.0,"2019-08-21 14:00:00",8,2,14,DE,239,18663.24
78564059,15796.0,"2019-08-22 14:35:00",8,3,14,DE,116,7145.42
78564165,13593.0,"2019-08-23 13:35:00",8,4,13,DE,235,17237.23
78564189,14769.0,"2019-08-23 15:34:00",8,4,15,DE,248,15775.64
78564321,15059.0,"2019-08-24 13:22:00",8,5,13,DE,58,4435.52
78564541,16309.0,"2019-08-25 15:35:00",8,6,15,DE,163,7066.52
78566024,13871.0,"2019-09-08 12:51:00",9,6,12,DE,204,18533.35
78566249,13527.0,"2019-09-11 12:09:00",9,2,12,DE,205,10546.14
78566261,13372.0,"2019-09-11 12:46:00",9,2,12,DE,159,11192.73
78566422,13064.0,"2019-09-12 13:56:00",9,3,13,DE,82,13111.83
78566648,14198.0,"2019-09-14 11:25:00",9,5,11,DE,79,5797.03
78566746,13321.0,"2019-09-14 15:18:00",9,5,15,DE,140,11103.48
78566819,17214.0,"2019-09-15 11:25:00",9,6,11,DE,43,4548.04
78567140,15410.0,"2019-09-16 14:47:00",9,0,14,DE,151,6357.75
78567148,18225.0,"2019-09-16 15:23:00",9,0,15,DE,639,82084.59
78567517,14211.0,"2019-09-20 15:49:00",9,4,15,DE,100,8814.20
78567709,15239.0,"2019-09-22 09:53:00",9,6,9,DE,373,26786.26
78567846,13486.0,"2019-09-22 13:13:00",9,6,13,DE,140,6218.36
78568147,15044.0,"2019-09-25 11:34:00",9,2,11,DE,83,10698.48
78568590,13126.0,"2019-09-28 10:29:00",9,5,10,DE,486,38500.44
78569015,13575.0,"2019-09-30 09:20:00",9,0,9,DE,154,9457.50
78570002,12477.0,"2019-10-07 09:16:00",10,0,9,UK,346,28426.26
78570634,15024.0,"2019-10-11 12:27:00",10,4,12,DE,37,9610.76
78572297,15953.0,"2019-10-23 14:30:00",10,2,14,DE,55,18450.13
78572863,17841.0,"2019-10-26 12:53:00",10,5,12,DE,170,15872.60
78572911,16345.0,"2019-10-26 16:03:00",10,5,16,DE,289,30532.00
78573140,15955.0,"2019-10-27 17:34:00",10,6,17,DE,145,7189.28
78573265,16150.0,"2019-10-28 12:39:00",10,0,12,DE,109,15205.23
78573582,16633.0,"2019-10-31 14:23:00",10,3,14,DE,280,35418.17
78573878,14243.0,"2019-11-01 13:20:00",11,4,13,DE,124,6964.60
78573906,16458.0,"2019-11-01 15:12:00",11,4,15,DE,112,14456.48
78573955,14216.0,"2019-11-02 10:51:00",11,5,10,DE,242,23074.14
78574015,15576.0,"2019-11-02 12:03:00",11,5,12,DE,404,27253.83
78574717,18170.0,"2019-11-06 14:35:00",11,2,14,DE,160,18906.52
78575729,17932.0,"2019-11-10 19:49:00",11,6,19,DE,196,19092.74
78578929,13064.0,"2019-11-27 12:31:00",11,2,12,DE,150,12441.71
78579900,15951.0,"2019-12-01 08:34:00",12,6,8,DE,139,8869.27
78580500,17131.0,"2019-12-04 12:52:00",12,2,12,DE,418,22948.56
78547526,,"2019-03-23 15:04:00",3,5,15,DE,3,98.97
78572774,16966.0,"2019-10-26 10:33:00",10,5,10,DE,1,98.99
78542895,14549.0,"2019-02-01 13:47:00",2,4,13,DE,136,12487.86
78549181,,"2019-04-07 08:58:00",4,6,8,DE,7,280.39
78549570,17550.0,"2019-04-10 15:19:00",4,2,15,DE,59,6757.08
78545576,15611.0,"2019-03-03 18:46:00",3,6,18,DE,13,2186.24
78570239,16518.0,"2019-10-09 15:04:00",10,2,15,DE,203,7889.55
78573288,14194.0,"2019-10-28 14:42:00",10,0,14,DE,64,9064.94
78573584,16705.0,"2019-10-31 14:36:00",10,3,14,DE,628,53148.52
78573762,13758.0,"2019-11-01 09:56:00",11,4,9,DE,158,16464.44
78573873,17346.0,"2019-11-01 12:39:00",11,4,12,DE,104,10490.63
78574175,14110.0,"2019-11-03 11:47:00",11,6,11,DE,32,1449.68
78574588,14936.0,"2019-11-06 10:30:00",11,2,10,"Channel Islands",22,406.94
78574713,12628.0,"2019-11-06 14:26:00",11,2,14,UK,105,3968.44
78575053,16945.0,"2019-11-08 12:18:00",11,4,12,DE,24,605.76
78575197,16767.0,"2019-11-09 09:42:00",11,5,9,DE,46,3879.54
78575330,15152.0,"2019-11-09 13:50:00",11,5,13,DE,268,28255.32
78575657,13319.0,"2019-11-10 14:30:00",11,6,14,DE,58,6872.48
78575745,16458.0,"2019-11-11 10:14:00",11,0,10,DE,110,14954.10
78575838,13999.0,"2019-11-11 11:38:00",11,0,11,DE,151,9119.56
78575923,17069.0,"2019-11-11 17:11:00",11,0,17,DE,361,19545.43
78576184,14735.0,"2019-11-14 11:24:00",11,3,11,DE,40,5722.90
78576186,14735.0,"2019-11-14 11:25:00",11,3,11,DE,66,4547.48
78576239,15694.0,"2019-11-14 13:33:00",11,3,13,DE,94,1618.96
78576657,12720.0,"2019-11-16 11:03:00",11,5,11,UK,259,17559.40
78576852,16809.0,"2019-11-16 15:45:00",11,5,15,DE,194,17356.23
78576862,14825.0,"2019-11-16 16:06:00",11,5,16,DE,125,16650.40
78577142,13985.0,"2019-11-18 09:19:00",11,0,9,DE,171,13200.99
78577312,17049.0,"2019-11-18 13:18:00",11,0,13,DE,420,39113.95
78577719,16013.0,"2019-11-21 12:20:00",11,3,12,DE,414,32645.66
78577720,16013.0,"2019-11-21 12:21:00",11,3,12,DE,530,15761.90
78577732,15093.0,"2019-11-21 13:09:00",11,3,13,DE,476,39551.82
78577770,13282.0,"2019-11-21 15:33:00",11,3,15,DE,135,7338.47
78578302,16057.0,"2019-11-23 15:23:00",11,5,15,DE,243,39154.55
78578317,15398.0,"2019-11-23 16:47:00",11,5,16,DE,394,30014.84
78578429,16271.0,"2019-11-24 12:12:00",11,6,12,DE,351,45011.00
78578488,12784.0,"2019-11-24 12:53:00",11,6,12,Portugal,298,35702.43
78578857,14859.0,"2019-11-27 11:18:00",11,2,11,DE,22,2055.18
78579444,13999.0,"2019-11-29 13:40:00",11,4,13,DE,217,36520.77
78579515,14191.0,"2019-11-29 17:23:00",11,4,17,DE,238,13794.18
78579542,13658.0,"2019-11-30 10:13:00",11,5,10,DE,36,2865.54
78579600,13647.0,"2019-11-30 12:00:00",11,5,12,DE,236,16324.04
78579668,15152.0,"2019-11-30 12:32:00",11,5,12,DE,255,28479.31
78579750,13536.0,"2019-11-30 14:42:00",11,5,14,DE,184,14960.51
78580088,17115.0,"2019-12-01 14:30:00",12,6,14,DE,112,22996.84
78580089,14732.0,"2019-12-01 14:34:00",12,6,14,DE,149,10331.89
78580160,12700.0,"2019-12-02 10:47:00",12,0,10,France,694,82817.62
78580178,16013.0,"2019-12-02 11:53:00",12,0,11,DE,988,125519.68
78580221,14092.0,"2019-12-02 12:13:00",12,0,12,DE,160,17185.06
78580318,17686.0,"2019-12-02 15:39:00",12,0,15,DE,295,22666.13
78580648,12628.0,"2019-12-05 13:15:00",12,3,13,UK,146,9631.49
78581022,12826.0,"2019-12-07 10:25:00",12,5,10,DE,63,1773.78
78581027,17091.0,"2019-12-07 10:43:00",12,5,10,DE,180,22585.68
78581412,14415.0,"2019-12-08 14:38:00",12,6,14,DE,694,59362.50
78552233,17068.0,"2019-05-06 15:54:00",5,0,15,DE,25,252.69
78566455,14500.0,"2019-09-12 16:45:00",9,3,16,DE,10,99.90
78539856,,"2018-12-22 14:41:00",12,5,14,DE,134,10393.39
78540635,14229.0,"2019-01-10 12:03:00",1,3,12,DE,195,16690.79
78543351,15407.0,"2019-02-07 13:18:00",2,3,13,DE,132,16405.78
78544092,17512.0,"2019-02-16 09:03:00",2,5,9,DE,62,14021.28
78544824,17139.0,"2019-02-24 09:32:00",2,6,9,DE,894,70912.89
78545423,15643.0,"2019-03-02 14:34:00",3,5,14,DE,176,7090.62
78551958,13883.0,"2019-05-05 12:37:00",5,6,12,DE,200,19071.94
78555109,16023.0,"2019-05-31 14:19:00",5,4,14,DE,175,24820.15
78555591,15073.0,"2019-06-06 09:59:00",6,3,9,DE,214,21120.54
78555819,15073.0,"2019-06-07 12:00:00",6,4,12,DE,214,21120.54
78557962,13709.0,"2019-06-24 09:22:00",6,0,9,DE,465,34610.39
78561395,13999.0,"2019-07-27 10:29:00",7,5,10,DE,166,13231.30
78562841,17675.0,"2019-08-09 16:42:00",8,4,16,DE,228,14092.26
78562926,17512.0,"2019-08-10 14:55:00",8,5,14,DE,302,21403.06
78565091,16011.0,"2019-09-01 10:28:00",9,6,10,DE,195,6092.31
78563099,15689.0,"2019-08-12 09:37:00",8,0,9,DE,28,4157.20
78546412,12748.0,"2019-03-11 16:50:00",3,0,16,DE,13,771.87
78570497,,"2019-10-11 09:07:00",10,4,9,DE,2,223.46
78544151,15024.0,"2019-02-16 12:02:00",2,5,12,DE,80,9985.00
78545306,17027.0,"2019-03-01 13:04:00",3,4,13,DE,6,109.83
78550483,16033.0,"2019-04-18 14:12:00",4,3,14,DE,18,768.87
78553002,13263.0,"2019-05-12 15:26:00",5,6,15,DE,133,16074.25
78555653,17673.0,"2019-06-06 14:12:00",6,3,14,DE,202,25987.92
78561675,17483.0,"2019-07-28 17:33:00",7,6,17,DE,48,4041.60
78578275,15916.0,"2019-11-23 13:46:00",11,5,13,DE,155,17927.18
78567805,12854.0,"2019-09-22 12:15:00",9,6,12,DE,205,15969.13
78569035,15565.0,"2019-09-30 10:44:00",9,0,10,DE,28,735.24
78575707,12538.0,"2019-11-10 17:16:00",11,6,17,Spain,191,32054.38
78537134,16983.0,"2018-12-05 12:34:00",12,2,12,DE,107,9997.90
78536593,16835.0,"2018-12-01 17:15:00",12,5,17,DE,19,1665.82
78537818,12766.0,"2018-12-08 13:53:00",12,5,13,Portugal,418,41236.35
78541006,13993.0,"2019-01-13 10:43:00",1,6,10,DE,118,4039.23
78541417,16033.0,"2019-01-17 16:23:00",1,3,16,DE,102,8722.82
78541576,17097.0,"2019-01-19 13:32:00",1,5,13,Spain,48,4800.18
78542521,17965.0,"2019-01-28 12:28:00",1,0,12,DE,63,5286.33
78542995,13728.0,"2019-02-02 12:09:00",2,5,12,DE,38,5504.82
78543391,14475.0,"2019-02-08 10:12:00",2,4,10,DE,131,14147.76
78544281,12500.0,"2019-02-17 12:23:00",2,6,12,UK,302,9270.98
78544313,14099.0,"2019-02-17 14:36:00",2,6,14,DE,212,10784.42
78545419,15104.0,"2019-03-02 14:16:00",3,5,14,DE,218,14229.38
78545664,12584.0,"2019-03-04 15:15:00",3,0,15,Italy,79,5427.79
78545688,16033.0,"2019-03-06 12:42:00",3,2,12,DE,212,24398.90
78548404,16398.0,"2019-03-31 09:38:00",3,6,9,DE,493,39314.16
78549322,16558.0,"2019-04-08 10:20:00",4,0,10,DE,116,6065.06
78549745,13577.0,"2019-04-12 10:33:00",4,4,10,DE,129,12161.91
78550275,13993.0,"2019-04-15 12:35:00",4,0,12,DE,114,5322.06
78550332,13474.0,"2019-04-17 13:53:00",4,2,13,DE,132,9362.28
78552040,12502.0,"2019-05-06 08:19:00",5,0,8,Spain,84,7261.22
78556229,12839.0,"2019-06-09 14:43:00",6,6,14,DE,178,21277.06
78557021,17642.0,"2019-06-16 12:55:00",6,6,12,DE,284,42793.40
78560253,13993.0,"2019-07-17 12:52:00",7,2,12,DE,199,13568.35
78563842,13871.0,"2019-08-19 13:54:00",8,0,13,DE,151,19679.78
78564313,13728.0,"2019-08-24 12:54:00",8,5,12,DE,88,12186.12
78567179,15547.0,"2019-09-18 14:27:00",9,2,14,DE,124,11061.33
78577966,,"2019-11-22 12:12:00",11,4,12,DE,2,99.98
78560388,,"2019-07-18 13:12:00",7,3,13,DE,1,99.99
78569218,15952.0,"2019-10-02 12:47:00",10,2,12,DE,112,25813.98
78572243,17361.0,"2019-10-21 15:43:00",10,0,15,DE,94,14905.31
78572682,17928.0,"2019-10-25 13:52:00",10,4,13,DE,94,6367.06
78577172,17760.0,"2019-11-18 10:56:00",11,0,10,DE,74,3842.43
78577554,15533.0,"2019-11-20 15:35:00",11,2,15,DE,106,11668.26
78580514,16905.0,"2019-12-04 14:01:00",12,2,14,DE,159,9695.26
78544085,,"2019-02-15 16:49:00",2,4,16,DE,1,99.99
78538519,18037.0,"2018-12-12 16:20:00",12,2,16,DE,6,180.10
78542514,,"2019-01-28 12:08:00",1,0,12,DE,1,99.99
78544345,,"2019-02-18 09:49:00",2,0,9,DE,1,99.99
78546035,12924.0,"2019-03-09 09:50:00",3,5,9,DE,76,3484.72
78550474,,"2019-04-18 13:58:00",4,3,13,DE,501,41220.69
78551397,15952.0,"2019-04-28 12:55:00",4,6,12,DE,123,8590.81
78558768,15952.0,"2019-07-03 13:33:00",7,2,13,DE,21,2307.24
78563840,14712.0,"2019-08-19 13:33:00",8,0,13,DE,102,21178.40
78541795,14692.0,"2019-01-21 13:47:00",1,0,13,DE,131,10417.85
78542886,16515.0,"2019-02-01 13:09:00",2,4,13,DE,199,14857.09
78540168,13715.0,"2019-01-05 12:15:00",1,5,12,DE,239,19552.34
78565545,,"2019-09-05 12:09:00",9,3,12,DE,1,100.93
78574432,,"2019-11-04 11:27:00",11,0,11,DE,8,1316.33
78572614,,"2019-10-25 11:38:00",10,4,11,DE,5,101.00
78559548,17997.0,"2019-07-10 15:17:00",7,2,15,DE,795,61391.08
78538626,17338.0,"2018-12-13 12:57:00",12,3,12,DE,336,40867.22
78542667,17068.0,"2019-01-31 12:16:00",1,3,12,DE,252,23466.75
78547488,13821.0,"2019-03-23 11:30:00",3,5,11,DE,110,11119.79
78556257,17576.0,"2019-06-09 17:47:00",6,6,17,DE,196,16774.95
78560359,14159.0,"2019-07-18 11:47:00",7,3,11,DE,298,52782.13
78563248,14702.0,"2019-08-15 11:30:00",8,3,11,DE,101,7578.27
78566057,17997.0,"2019-09-08 15:16:00",9,6,15,DE,370,70074.21
78547917,,"2019-03-28 12:46:00",3,3,12,DE,6,101.94
78576382,12883.0,"2019-11-15 09:30:00",11,4,9,DE,9,2070.90
78576057,15861.0,"2019-11-13 15:05:00",11,2,15,DE,203,13434.68
78553171,,"2019-05-13 17:05:00",5,0,17,DE,12,227.88
78567169,14487.0,"2019-09-18 12:40:00",9,2,12,DE,7,341.93
78550915,13263.0,"2019-04-21 13:30:00",4,6,13,DE,69,3845.63
78557137,,"2019-06-17 09:32:00",6,0,9,DE,3,101.97
78538655,17375.0,"2018-12-13 15:16:00",12,3,15,DE,69,3963.64
78575764,15965.0,"2019-11-11 11:02:00",11,0,11,DE,26,438.08
78569325,16774.0,"2019-10-03 12:41:00",10,3,12,DE,96,36777.90
78551776,13268.0,"2019-05-04 11:23:00",5,5,11,DE,226,10769.04
78558542,13593.0,"2019-06-30 12:23:00",6,6,12,DE,123,9570.45
78562449,14562.0,"2019-08-04 20:01:00",8,6,20,DE,162,7805.55
78572315,14504.0,"2019-10-23 16:00:00",10,2,16,DE,45,5851.76
78543799,17236.0,"2019-02-13 11:22:00",2,2,11,DE,40,4954.00
78555702,14201.0,"2019-06-06 14:35:00",6,3,14,DE,28,2175.48
78563939,14959.0,"2019-08-22 09:28:00",8,3,9,DE,58,3643.02
78575852,17238.0,"2019-11-11 12:17:00",11,0,12,DE,154,9710.81
78556728,15719.0,"2019-06-14 11:36:00",6,4,11,DE,170,13834.17
78560412,12748.0,"2019-07-18 14:32:00",7,3,14,DE,132,34257.20
78577022,13668.0,"2019-11-17 12:42:00",11,6,12,DE,195,29634.85
78541700,15174.0,"2019-01-21 09:06:00",1,0,9,DE,145,12000.41
78560896,15623.0,"2019-07-21 17:26:00",7,6,17,DE,125,11004.01
78562599,13013.0,"2019-08-08 10:01:00",8,3,10,DE,83,4933.91
78563831,18081.0,"2019-08-19 12:23:00",8,0,12,DE,24,966.72
78572079,14484.0,"2019-10-20 14:11:00",10,6,14,DE,210,10395.10
78576370,15981.0,"2019-11-15 08:00:00",11,4,8,DE,336,39687.44
78554111,15724.0,"2019-05-22 14:40:00",5,2,14,DE,42,1706.21
78565423,12569.0,"2019-09-04 12:23:00",9,2,12,UK,38,2909.40
78542516,,"2019-01-28 12:08:00",1,0,12,DE,4,103.92
78568660,15134.0,"2019-09-28 12:33:00",9,5,12,DE,149,12396.99
78572021,15664.0,"2019-10-20 10:57:00",10,6,10,DE,157,8908.57
78575041,17289.0,"2019-11-08 12:01:00",11,4,12,DE,137,19323.97
78576830,14898.0,"2019-11-16 14:54:00",11,5,14,DE,156,17291.40
78577165,13171.0,"2019-11-18 10:27:00",11,0,10,DE,116,11491.18
78579116,17346.0,"2019-11-28 11:54:00",11,3,11,DE,128,8969.42
78542373,16767.0,"2019-01-27 13:38:00",1,6,13,DE,1223,110270.64
78542835,13939.0,"2019-02-01 11:30:00",2,4,11,DE,202,7572.34
78544169,13078.0,"2019-02-16 13:44:00",2,5,13,DE,129,2725.71
78544333,,"2019-02-17 17:39:00",2,6,17,DE,4,103.96
78544393,16393.0,"2019-02-18 11:56:00",2,0,11,DE,151,7490.18
78545590,15220.0,"2019-03-04 10:24:00",3,0,10,DE,275,26507.46
78546220,16745.0,"2019-03-10 12:16:00",3,6,12,DE,584,30616.70
78546420,14810.0,"2019-03-13 11:18:00",3,2,11,DE,62,8094.61
78546973,,"2019-03-18 12:07:00",3,0,12,DE,61,5930.55
78548329,16584.0,"2019-03-30 13:14:00",3,5,13,DE,488,13670.02
78548499,17075.0,"2019-03-31 13:47:00",3,6,13,DE,60,5487.45
78549826,15044.0,"2019-04-12 12:53:00",4,4,12,DE,114,12989.55
